shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
91,-23.557807,-46.718716,171,
91,-23.557929,-46.718331,172,
91,-23.557678,-46.718230,173,
91,-23.55681,-46.72028,174,8860
91,-23.555713,-46.722679,175,
91,-23.555907,-46.722781,176,
91,-23.55731,-46.71994,177,9180
91,-23.557593,-46.719207,178,
91,-23.557920,-46.719090,179,
91,-23.559600,-46.720040,180,
91,-23.560634,-46.719973,181,
91,-23.56051,-46.7203,182,9645
91,-23.560596,-46.720606,183,
91,-23.560720,-46.720812,184,
91,-23.560881,-46.720981,185,
91,-23.561151,-46.721131,186,
91,-23.561297,-46.721173,187,
91,-23.561472,-46.721215,188,
91,-23.561606,-46.721204,189,
91,-23.561744,-46.721183,190,
91,-23.562092,-46.720879,191,
91,-23.562149,-46.720359,192,
91,-23.561874,-46.719958,193,
91,-23.562099,-46.719216,194,
91,-23.562189,-46.719230,195,
91,-23.562324,-46.719205,196,
91,-23.562485,-46.719076,197,
91,-23.562559,-46.718947,198,
91,-23.562595,-46.718873,199,
91,-23.562613,-46.718755,200,
91,-23.562615,-46.718647,201,
91,-23.562583,-46.718529,202,
91,-23.562537,-46.718447,203,
91,-23.562509,-46.718403,204,
91,-23.5636,-46.71631,205,10425
91,-23.564266,-46.714857,206,
91,-23.564846,-46.713640,207,
91,-23.564982,-46.713529,208,
91,-23.565105,-46.713510,209,
91,-23.565189,-46.713486,210,
91,-23.565271,-46.713418,211,
91,-23.565325,-46.713323,212,
91,-23.56541,-46.71313,213,10815
91,-23.565319,-46.712811,214,
91,-23.565296,-46.712724,215,
91,-23.565741,-46.711806,216,
91,-23.567225,-46.711726,217,
91,-23.568033,-46.711703,218,
91,-23.568816,-46.711668,219,
91,-23.570197,-46.711602,220,
91,-23.570354,-46.711607,221,
91,-23.57099,-46.70963,222,11690
91,-23.57153,-46.70804,223,11860
92,-23.57153,-46.70804,1,0
92,-23.571826,-46.708550,2,
92,-23.571589,-46.709319,3,
92,-23.567822,-46.707976,4,
92,-23.567834,-46.707800,5,
92,-23.567804,-46.707673,6,
92,-23.567758,-46.707604,7,
92,-23.567719,-46.707559,8,
92,-23.567656,-46.707521,9,
92,-23.567599,-46.707494,10,
92,-23.567527,-46.707483,11,
92,-23.567444,-46.707490,12,
92,-23.567388,-46.707516,13,
92,-23.567322,-46.707561,14,
92,-23.567281,-46.707604,15,
92,-23.567246,-46.707665,16,
92,-23.567203,-46.707766,17,
92,-23.567204,-46.707811,18,
92,-23.567207,-46.707917,19,
92,-23.567227,-46.707980,20,
92,-23.567251,-46.708050,21,
92,-23.566082,-46.710535,22,
92,-23.56602,-46.71048,23,1200
92,-23.565050,-46.712596,24,
92,-23.564853,-46.712690,25,
92,-23.564647,-46.712743,26,
92,-23.564588,-46.712842,27,
92,-23.564543,-46.713006,28,
92,-23.564536,-46.713128,29,
92,-23.564591,-46.713276,30,
92,-23.564646,-46.713376,31,
92,-23.564036,-46.714680,32,
92,-23.56328,-46.7162,33,1835
92,-23.562231,-46.718266,34,
92,-23.562165,-46.718268,35,
92,-23.562105,-46.718290,36,
92,-23.562021,-46.718326,37,
92,-23.561937,-46.718379,38,
92,-23.561858,-46.718459,39,
92,-23.561805,-46.718570,40,
92,-23.561786,-46.718677,41,
92,-23.561786,-46.718806,42,
92,-23.561820,-46.718931,43,
92,-23.561874,-46.719091,44,
92,-23.562099,-46.719216,45,
92,-23.562189,-46.719230,46,
92,-23.562324,-46.719205,47,
92,-23.563128,-46.720726,48,
92,-23.563062,-46.720821,49,
92,-23.563015,-46.720935,50,
92,-23.562999,-46.721074,51,
92,-23.563023,-46.721219,52,
92,-23.563073,-46.721333,53,
92,-23.563144,-46.721428,54,
92,-23.563372,-46.721545,55,
92,-23.563456,-46.721549,56,
92,-23.563527,-46.721539,57,
92,-23.563594,-46.721523,58,
92,-23.5641,-46.72265,59,2675
92,-23.564645,-46.723561,60,
92,-23.56524,-46.72465,61,2915
92,-23.56666,-46.72727,62,3225
92,-23.56743,-46.7288,63,3405
92,-23.567703,-46.729212,64,
92,-23.567754,-46.729410,65,
92,-23.567698,-46.729509,66,
92,-23.567669,-46.729627,67,
92,-23.567680,-46.729774,68,
92,-23.567752,-46.729954,69,
92,-23.567813,-46.730051,70,
92,-23.567922,-46.730135,71,
92,-23.567982,-46.730168,72,
92,-23.568063,-46.730181,73,
92,-23.568129,-46.730187,74,
92,-23.568236,-46.730142,75,
92,-23.568321,-46.730078,76,
92,-23.568451,-46.729909,77,
92,-23.568495,-46.729758,78,
92,-23.568499,-46.729618,79,
92,-23.568450,-46.729440,80,
92,-23.568363,-46.729342,81,
92,-23.568306,-46.729296,82,
92,-23.568189,-46.729254,83,
92,-23.568097,-46.729244,84,
92,-23.567997,-46.729239,85,
92,-23.567890,-46.729132,86,
92,-23.567829,-46.729011,87,
92,-23.56709,-46.7275,88,3940
92,-23.56589,-46.72534,89,4200
92,-23.564834,-46.723474,90,
92,-23.56418,-46.7221,91,4580
92,-23.563753,-46.721400,92,
92,-23.563821,-46.721311,93,
92,-23.563870,-46.721196,94,
92,-23.563896,-46.721065,95,
92,-23.563887,-46.720942,96,
92,-23.563851,-46.720833,97,
92,-23.563789,-46.720735,98,
92,-23.563705,-46.720664,99,
92,-23.563615,-46.720623,100,
92,-23.563501,-46.720596,101,
92,-23.563308,-46.720597,102,
92,-23.563128,-46.720726,103,
92,-23.563062,-46.720821,104,
92,-23.563015,-46.720935,105,
92,-23.562999,-46.721074,106,
92,-23.563023,-46.721219,107,
92,-23.563073,-46.721333,108,
92,-23.563144,-46.721428,109,
92,-23.56234,-46.72306,110,5060
92,-23.562067,-46.723724,111,
92,-23.561870,-46.724140,112,
92,-23.561255,-46.725318,113,
92,-23.561483,-46.725453,114,
92,-23.56198,-46.72452,115,5440
92,-23.562832,-46.722659,116,
92,-23.563372,-46.721545,117,
92,-23.563456,-46.721549,118,
92,-23.563527,-46.721539,119,
92,-23.563594,-46.721523,120,
92,-23.563753,-46.721400,121,
92,-23.563821,-46.721311,122,
92,-23.563870,-46.721196,123,
92,-23.563896,-46.721065,124,
92,-23.563887,-46.720942,125,
92,-23.563851,-46.720833,126,
92,-23.563789,-46.720735,127,
92,-23.563705,-46.720664,128,
92,-23.563615,-46.720623,129,
92,-23.563501,-46.720596,130,
92,-23.563308,-46.720597,131,
92,-23.56279,-46.71959,132,6065
92,-23.562485,-46.719076,133,
92,-23.562559,-46.718947,134,
92,-23.562595,-46.718873,135,
92,-23.562613,-46.718755,136,
92,-23.562615,-46.718647,137,
92,-23.562583,-46.718529,138,
92,-23.562537,-46.718447,139,
92,-23.562509,-46.718403,140,
92,-23.562231,-46.718266,141,
92,-23.562165,-46.718268,142,
92,-23.562105,-46.718290,143,
92,-23.562021,-46.718326,144,
92,-23.561937,-46.718379,145,
92,-23.561858,-46.718459,146,
92,-23.561805,-46.718570,147,
92,-23.561786,-46.718677,148,
92,-23.561786,-46.718806,149,
92,-23.561820,-46.718931,150,
92,-23.561874,-46.719091,151,
92,-23.561429,-46.719729,152,
92,-23.561225,-46.719738,153,
92,-23.561037,-46.719741,154,
92,-23.560877,-46.719786,155,
92,-23.560734,-46.719851,156,
92,-23.560634,-46.719973,157,
92,-23.560634,-46.719973,158,
92,-23.559600,-46.720040,159,
92,-23.557920,-46.719090,160,
92,-23.557807,-46.718716,161,
92,-23.557929,-46.718331,162,
92,-23.560139,-46.713779,163,
92,-23.5607,-46.7134,164,7465
92,-23.561179,-46.713130,165,
92,-23.561813,-46.713031,166,
92,-23.562720,-46.713013,167,
92,-23.562997,-46.713010,168,
92,-23.56426,-46.71304,169,7865
92,-23.564543,-46.713006,170,
92,-23.564536,-46.713128,171,
92,-23.564591,-46.713276,172,
92,-23.564646,-46.713376,173,
92,-23.564982,-46.713529,174,
92,-23.565105,-46.713510,175,
92,-23.565189,-46.713486,176,
92,-23.565271,-46.713418,177,
92,-23.565325,-46.713323,178,
92,-23.56541,-46.71313,179,8035
92,-23.565319,-46.712811,180,
92,-23.565296,-46.712724,181,
92,-23.565741,-46.711806,182,
92,-23.567225,-46.711726,183,
92,-23.568033,-46.711703,184,
92,-23.568816,-46.711668,185,
92,-23.570197,-46.711602,186,
92,-23.570354,-46.711607,187,
92,-23.57099,-46.70963,188,8910
92,-23.57153,-46.70804,189,9080
93,-23.55262,-46.73184,1,0
93,-23.552291,-46.731597,2,
93,-23.551843,-46.731351,3,
93,-23.551748,-46.731282,4,
93,-23.551708,-46.731227,5,
93,-23.551686,-46.731183,6,
93,-23.551674,-46.731133,7,
93,-23.551682,-46.731012,8,
93,-23.552007,-46.730336,9,
93,-23.552267,-46.729803,10,
93,-23.55273,-46.72888,11,395
93,-23.554252,-46.725769,12,
93,-23.554335,-46.725619,13,
93,-23.554424,-46.725415,14,
93,-23.554647,-46.724856,15,
93,-23.555080,-46.724206,16,
93,-23.55525,-46.724,17,965
93,-23.555907,-46.722781,18,
93,-23.555713,-46.722679,19,
93,-23.55461,-46.72444,20,1325
93,-23.55197,-46.72997,21,1965
93,-23.551813,-46.730227,22,
93,-23.551406,-46.731064,23,
93,-23.551097,-46.731687,24,
93,-23.551112,-46.731730,25,
93,-23.551133,-46.731764,26,
93,-23.551160,-46.731787,27,
93,-23.551193,-46.731801,28,
93,-23.551232,-46.731804,29,
93,-23.551277,-46.731798,30,
93,-23.551503,-46.731398,31,
93,-23.551542,-46.731345,32,
93,-23.551584,-46.731324,33,
93,-23.551625,-46.731323,34,
93,-23.551671,-46.731318,35,
93,-23.551726,-46.731315,36,
93,-23.551843,-46.731351,37,
93,-23.55262,-46.73184,38,2375
93,-23.55613,-46.73386,39,2815
93,-23.556677,-46.734116,40,
93,-23.556809,-46.734374,41,
93,-23.556852,-46.734451,42,
93,-23.556901,-46.734537,43,
93,-23.556990,-46.734651,44,
93,-23.557101,-46.734706,45,
93,-23.557185,-46.734703,46,
93,-23.557252,-46.734686,47,
93,-23.55889,-46.73768,48,3325
93,-23.559181,-46.738072,49,
93,-23.559184,-46.738177,50,
93,-23.559191,-46.738275,51,
93,-23.559196,-46.738363,52,
93,-23.559223,-46.738473,53,
93,-23.559282,-46.738539,54,
93,-23.559355,-46.738605,55,
93,-23.559391,-46.738621,56,
93,-23.559615,-46.738530,57,
93,-23.559654,-46.738416,58,
93,-23.559653,-46.738331,59,
93,-23.559633,-46.738278,60,
93,-23.559568,-46.738168,61,
93,-23.559537,-46.738076,62,
93,-23.559408,-46.738017,63,
93,-23.559336,-46.738043,64,
93,-23.559271,-46.738001,65,
93,-23.559159,-46.737853,66,
93,-23.559075,-46.737791,67,
93,-23.557933,-46.735812,68,
93,-23.557306,-46.734657,69,
93,-23.557357,-46.734604,70,
93,-23.557392,-46.734523,71,
93,-23.557384,-46.734381,72,
93,-23.557276,-46.734162,73,
93,-23.557238,-46.734097,74,
93,-23.55792,-46.73277,75,4155
93,-23.55936,-46.72986,76,4495
93,-23.56066,-46.72719,77,4805
93,-23.56198,-46.72452,78,5115
93,-23.562832,-46.722659,79,
93,-23.563372,-46.721545,80,
93,-23.563456,-46.721549,81,
93,-23.563527,-46.721539,82,
93,-23.5641,-46.72265,83,5595
93,-23.564645,-46.723561,84,
93,-23.564834,-46.723474,85,
93,-23.56418,-46.7221,86,5875
93,-23.563753,-46.721400,87,
93,-23.563821,-46.721311,88,
93,-23.563870,-46.721196,89,
93,-23.563896,-46.721065,90,
93,-23.563887,-46.720942,91,
93,-23.563851,-46.720833,92,
93,-23.563789,-46.720735,93,
93,-23.563705,-46.720664,94,
93,-23.563615,-46.720623,95,
93,-23.563501,-46.720596,96,
93,-23.563308,-46.720597,97,
93,-23.563128,-46.720726,98,
93,-23.563062,-46.720821,99,
93,-23.563015,-46.720935,100,
93,-23.562999,-46.721074,101,
93,-23.563023,-46.721219,102,
93,-23.563073,-46.721333,103,
93,-23.563144,-46.721428,104,
93,-23.56234,-46.72306,105,6355
93,-23.562067,-46.723724,106,
93,-23.562077,-46.723664,107,
93,-23.561770,-46.723810,108,
93,-23.560180,-46.722830,109,
93,-23.557055,-46.721068,110,
93,-23.556931,-46.720762,111,
93,-23.557807,-46.718716,112,
93,-23.55731,-46.71994,113,7185
93,-23.557593,-46.719207,114,
93,-23.557929,-46.718331,115,
93,-23.560139,-46.713779,116,
93,-23.5607,-46.7134,117,7960
93,-23.561179,-46.713130,118,
93,-23.561813,-46.713031,119,
93,-23.562720,-46.713013,120,
93,-23.562997,-46.713010,121,
93,-23.563670,-46.713012,122,
93,-23.5637,-46.71273,123,8340
93,-23.561907,-46.712771,124,
93,-23.561813,-46.713031,125,
93,-23.562720,-46.713013,126,
93,-23.562997,-46.713010,127,
93,-23.56426,-46.71304,128,8830
93,-23.564543,-46.713006,129,
93,-23.564536,-46.713128,130,
93,-23.564591,-46.713276,131,
93,-23.564646,-46.713376,132,
93,-23.564982,-46.713529,133,
93,-23.565105,-46.713510,134,
93,-23.565189,-46.713486,135,
93,-23.565271,-46.713418,136,
93,-23.565325,-46.713323,137,
93,-23.56541,-46.71313,138,9000
93,-23.565319,-46.712811,139,
93,-23.565296,-46.712724,140,
93,-23.565741,-46.711806,141,
93,-23.567225,-46.711726,142,
93,-23.568033,-46.711703,143,
93,-23.568816,-46.711668,144,
93,-23.570197,-46.711602,145,
93,-23.570354,-46.711607,146,
93,-23.57099,-46.70963,147,9875
93,-23.57153,-46.70804,148,10045
94,-23.57153,-46.70804,1,0
94,-23.571826,-46.708550,2,
94,-23.571589,-46.709319,3,
94,-23.567822,-46.707976,4,
94,-23.567834,-46.707800,5,
94,-23.567804,-46.707673,6,
94,-23.567758,-46.707604,7,
94,-23.567719,-46.707559,8,
94,-23.567656,-46.707521,9,
94,-23.567599,-46.707494,10,
94,-23.567527,-46.707483,11,
94,-23.567444,-46.707490,12,
94,-23.567388,-46.707516,13,
94,-23.567322,-46.707561,14,
94,-23.567281,-46.707604,15,
94,-23.567246,-46.707665,16,
94,-23.567203,-46.707766,17,
94,-23.567204,-46.707811,18,
94,-23.567207,-46.707917,19,
94,-23.567227,-46.707980,20,
94,-23.567251,-46.708050,21,
94,-23.566082,-46.710535,22,
94,-23.56602,-46.71048,23,1200
94,-23.565050,-46.712596,24,
94,-23.564853,-46.712690,25,
94,-23.564647,-46.712743,26,
94,-23.564588,-46.712842,27,
94,-23.564543,-46.713006,28,
94,-23.564536,-46.713128,29,
94,-23.564591,-46.713276,30,
94,-23.564646,-46.713376,31,
94,-23.564036,-46.714680,32,
94,-23.56328,-46.7162,33,1835
94,-23.562231,-46.718266,34,
94,-23.562165,-46.718268,35,
94,-23.562105,-46.718290,36,
94,-23.562021,-46.718326,37,
94,-23.561937,-46.718379,38,
94,-23.561858,-46.718459,39,
94,-23.561805,-46.718570,40,
94,-23.561786,-46.718677,41,
94,-23.561786,-46.718806,42,
94,-23.561820,-46.718931,43,
94,-23.561874,-46.719091,44,
94,-23.562099,-46.719216,45,
94,-23.562189,-46.719230,46,
94,-23.562324,-46.719205,47,
94,-23.563128,-46.720726,48,
94,-23.563062,-46.720821,49,
94,-23.563015,-46.720935,50,
94,-23.562999,-46.721074,51,
94,-23.563023,-46.721219,52,
94,-23.563073,-46.721333,53,
94,-23.563144,-46.721428,54,
94,-23.563372,-46.721545,55,
94,-23.563456,-46.721549,56,
94,-23.563527,-46.721539,57,
94,-23.563594,-46.721523,58,
94,-23.5641,-46.72265,59,2675
94,-23.564645,-46.723561,60,
94,-23.56524,-46.72465,61,2915
94,-23.56666,-46.72727,62,3225
94,-23.56743,-46.7288,63,3405
94,-23.567703,-46.729212,64,
94,-23.567754,-46.729410,65,
94,-23.567698,-46.729509,66,
94,-23.567669,-46.729627,67,
94,-23.567680,-46.729774,68,
94,-23.567752,-46.729954,69,
94,-23.567813,-46.730051,70,
94,-23.567922,-46.730135,71,
94,-23.567982,-46.730168,72,
94,-23.568063,-46.730181,73,
94,-23.568129,-46.730187,74,
94,-23.568236,-46.730142,75,
94,-23.568321,-46.730078,76,
94,-23.568451,-46.729909,77,
94,-23.568495,-46.729758,78,
94,-23.568499,-46.729618,79,
94,-23.568450,-46.729440,80,
94,-23.568363,-46.729342,81,
94,-23.568306,-46.729296,82,
94,-23.568189,-46.729254,83,
94,-23.568097,-46.729244,84,
94,-23.567997,-46.729239,85,
94,-23.567890,-46.729132,86,
94,-23.567829,-46.729011,87,
94,-23.56709,-46.7275,88,3940
94,-23.56589,-46.72534,89,4200
94,-23.564834,-46.723474,90,
94,-23.56418,-46.7221,91,4580
94,-23.563753,-46.721400,92,
94,-23.563821,-46.721311,93,
94,-23.563870,-46.721196,94,
94,-23.563896,-46.721065,95,
94,-23.563887,-46.720942,96,
94,-23.563851,-46.720833,97,
94,-23.563789,-46.720735,98,
94,-23.563705,-46.720664,99,
94,-23.563615,-46.720623,100,
94,-23.563501,-46.720596,101,
94,-23.563308,-46.720597,102,
94,-23.563128,-46.720726,103,
94,-23.563062,-46.720821,104,
94,-23.563015,-46.720935,105,
94,-23.562999,-46.721074,106,
94,-23.563023,-46.721219,107,
94,-23.563073,-46.721333,108,
94,-23.563144,-46.721428,109,
94,-23.56234,-46.72306,110,5060
94,-23.562067,-46.723724,111,
94,-23.561870,-46.724140,112,
94,-23.561255,-46.725318,113,
94,-23.561483,-46.725453,114,
94,-23.56198,-46.72452,115,5440
94,-23.562832,-46.722659,116,
94,-23.563372,-46.721545,117,
94,-23.563456,-46.721549,118,
94,-23.563527,-46.721539,119,
94,-23.563594,-46.721523,120,
94,-23.563753,-46.721400,121,
94,-23.563821,-46.721311,122,
94,-23.563870,-46.721196,123,
94,-23.563896,-46.721065,124,
94,-23.563887,-46.720942,125,
94,-23.563851,-46.720833,126,
94,-23.563789,-46.720735,127,
94,-23.563705,-46.720664,128,
94,-23.563615,-46.720623,129,
94,-23.563501,-46.720596,130,
94,-23.563308,-46.720597,131,
94,-23.56279,-46.71959,132,6065
94,-23.562485,-46.719076,133,
94,-23.562559,-46.718947,134,
94,-23.562595,-46.718873,135,
94,-23.562613,-46.718755,136,
94,-23.562615,-46.718647,137,
94,-23.562583,-46.718529,138,
94,-23.562537,-46.718447,139,
94,-23.562509,-46.718403,140,
94,-23.562231,-46.718266,141,
94,-23.562165,-46.718268,142,
94,-23.562105,-46.718290,143,
94,-23.562021,-46.718326,144,
94,-23.561937,-46.718379,145,
94,-23.561858,-46.718459,146,
94,-23.561805,-46.718570,147,
94,-23.561786,-46.718677,148,
94,-23.561786,-46.718806,149,
94,-23.561820,-46.718931,150,
94,-23.561874,-46.719091,151,
94,-23.561429,-46.719729,152,
94,-23.561225,-46.719738,153,
94,-23.561037,-46.719741,154,
94,-23.560877,-46.719786,155,
94,-23.560734,-46.719851,156,
94,-23.560634,-46.719973,157,
94,-23.560634,-46.719973,158,
94,-23.559600,-46.720040,159,
94,-23.557920,-46.719090,160,
94,-23.557807,-46.718716,161,
94,-23.557929,-46.718331,162,
94,-23.560139,-46.713779,163,
94,-23.5607,-46.7134,164,7465
94,-23.561179,-46.713130,165,
94,-23.561813,-46.713031,166,
94,-23.562720,-46.713013,167,
94,-23.562997,-46.713010,168,
94,-23.56426,-46.71304,169,7865
94,-23.564543,-46.713006,170,
94,-23.564536,-46.713128,171,
94,-23.564591,-46.713276,172,
94,-23.564646,-46.713376,173,
94,-23.564982,-46.713529,174,
94,-23.565105,-46.713510,175,
94,-23.565189,-46.713486,176,
94,-23.565271,-46.713418,177,
94,-23.565325,-46.713323,178,
94,-23.56541,-46.71313,179,8035
94,-23.565319,-46.712811,180,
94,-23.565296,-46.712724,181,
94,-23.565741,-46.711806,182,
94,-23.567225,-46.711726,183,
94,-23.568033,-46.711703,184,
94,-23.568816,-46.711668,185,
94,-23.570197,-46.711602,186,
94,-23.570354,-46.711607,187,
94,-23.57099,-46.70963,188,8910
94,-23.57153,-46.70804,189,9080
95,-23.55262,-46.73184,1,0
95,-23.552291,-46.731597,2,
95,-23.551843,-46.731351,3,
95,-23.551748,-46.731282,4,
95,-23.551708,-46.731227,5,
95,-23.551686,-46.731183,6,
95,-23.551674,-46.731133,7,
95,-23.551682,-46.731012,8,
95,-23.552007,-46.730336,9,
95,-23.552267,-46.729803,10,
95,-23.55273,-46.72888,11,395
95,-23.554252,-46.725769,12,
95,-23.554335,-46.725619,13,
95,-23.554424,-46.725415,14,
95,-23.554647,-46.724856,15,
95,-23.555080,-46.724206,16,
95,-23.55525,-46.724,17,965
95,-23.555907,-46.722781,18,
95,-23.555713,-46.722679,19,
95,-23.55461,-46.72444,20,1325
95,-23.55197,-46.72997,21,1965
95,-23.551813,-46.730227,22,
95,-23.551406,-46.731064,23,
95,-23.551097,-46.731687,24,
95,-23.551112,-46.731730,25,
95,-23.551133,-46.731764,26,
95,-23.551160,-46.731787,27,
95,-23.551193,-46.731801,28,
95,-23.551232,-46.731804,29,
95,-23.551277,-46.731798,30,
95,-23.551503,-46.731398,31,
95,-23.551542,-46.731345,32,
95,-23.551584,-46.731324,33,
95,-23.551625,-46.731323,34,
95,-23.551671,-46.731318,35,
95,-23.551726,-46.731315,36,
95,-23.551843,-46.731351,37,
95,-23.55262,-46.73184,38,2375
95,-23.55613,-46.73386,39,2815
95,-23.556677,-46.734116,40,
95,-23.556809,-46.734374,41,
95,-23.556852,-46.734451,42,
95,-23.556901,-46.734537,43,
95,-23.556990,-46.734651,44,
95,-23.557101,-46.734706,45,
95,-23.557185,-46.734703,46,
95,-23.557252,-46.734686,47,
95,-23.55889,-46.73768,48,3325
95,-23.559181,-46.738072,49,
95,-23.559184,-46.738177,50,
95,-23.559191,-46.738275,51,
95,-23.559196,-46.738363,52,
95,-23.559223,-46.738473,53,
95,-23.559282,-46.738539,54,
95,-23.559355,-46.738605,55,
95,-23.559391,-46.738621,56,
95,-23.559615,-46.738530,57,
95,-23.559654,-46.738416,58,
95,-23.559653,-46.738331,59,
95,-23.559633,-46.738278,60,
95,-23.559568,-46.738168,61,
95,-23.559537,-46.738076,62,
95,-23.559408,-46.738017,63,
95,-23.559336,-46.738043,64,
95,-23.559271,-46.738001,65,
95,-23.559159,-46.737853,66,
95,-23.559075,-46.737791,67,
95,-23.557933,-46.735812,68,
95,-23.557306,-46.734657,69,
95,-23.557357,-46.734604,70,
95,-23.557392,-46.734523,71,
95,-23.557384,-46.734381,72,
95,-23.557276,-46.734162,73,
95,-23.557238,-46.734097,74,
95,-23.55792,-46.73277,75,4155
95,-23.55936,-46.72986,76,4495
95,-23.56066,-46.72719,77,4805
95,-23.56198,-46.72452,78,5115
95,-23.562832,-46.722659,79,
95,-23.563372,-46.721545,80,
95,-23.563456,-46.721549,81,
95,-23.563527,-46.721539,82,
95,-23.5641,-46.72265,83,5595
95,-23.564645,-46.723561,84,
95,-23.564834,-46.723474,85,
95,-23.56418,-46.7221,86,5875
95,-23.563753,-46.721400,87,
95,-23.563821,-46.721311,88,
95,-23.563870,-46.721196,89,
95,-23.563896,-46.721065,90,
95,-23.563887,-46.720942,91,
95,-23.563851,-46.720833,92,
95,-23.563789,-46.720735,93,
95,-23.563705,-46.720664,94,
95,-23.563615,-46.720623,95,
95,-23.563501,-46.720596,96,
95,-23.563308,-46.720597,97,
95,-23.563128,-46.720726,98,
95,-23.563062,-46.720821,99,
95,-23.563015,-46.720935,100,
95,-23.562999,-46.721074,101,
95,-23.563023,-46.721219,102,
95,-23.563073,-46.721333,103,
95,-23.563144,-46.721428,104,
95,-23.56234,-46.72306,105,6355
95,-23.562067,-46.723724,106,
95,-23.562077,-46.723664,107,
95,-23.561770,-46.723810,108,
95,-23.560180,-46.722830,109,
95,-23.557055,-46.721068,110,
95,-23.556931,-46.720762,111,
95,-23.557807,-46.718716,112,
95,-23.55731,-46.71994,113,7185
95,-23.557593,-46.719207,114,
95,-23.557929,-46.718331,115,
95,-23.560139,-46.713779,116,
95,-23.5607,-46.7134,117,7960
95,-23.561179,-46.713130,118,
95,-23.561813,-46.713031,119,
95,-23.562720,-46.713013,120,
95,-23.562997,-46.713010,121,
95,-23.563670,-46.713012,122,
95,-23.5637,-46.71273,123,8340
95,-23.561907,-46.712771,124,
95,-23.561813,-46.713031,125,
95,-23.562720,-46.713013,126,
95,-23.562997,-46.713010,127,
95,-23.56426,-46.71304,128,8830
95,-23.564543,-46.713006,129,
95,-23.564536,-46.713128,130,
95,-23.564591,-46.713276,131,
95,-23.564646,-46.713376,132,
95,-23.564982,-46.713529,133,
95,-23.565105,-46.713510,134,
95,-23.565189,-46.713486,135,
95,-23.565271,-46.713418,136,
95,-23.565325,-46.713323,137,
95,-23.56541,-46.71313,138,9000
95,-23.565319,-46.712811,139,
95,-23.565296,-46.712724,140,
95,-23.565741,-46.711806,141,
95,-23.567225,-46.711726,142,
95,-23.568033,-46.711703,143,
95,-23.568816,-46.711668,144,
95,-23.570197,-46.711602,145,
95,-23.570354,-46.711607,146,
95,-23.57099,-46.70963,147,9875
95,-23.57153,-46.70804,148,10045
96,-23.57153,-46.70804,1,0
96,-23.571826,-46.708550,2,
96,-23.571589,-46.709319,3,
96,-23.567822,-46.707976,4,
96,-23.567834,-46.707800,5,
96,-23.567804,-46.707673,6,
96,-23.567758,-46.707604,7,
96,-23.567719,-46.707559,8,
96,-23.567656,-46.707521,9,
96,-23.567599,-46.707494,10,
96,-23.567527,-46.707483,11,
96,-23.567444,-46.707490,12,
96,-23.567388,-46.707516,13,
96,-23.567322,-46.707561,14,
96,-23.567281,-46.707604,15,
96,-23.567246,-46.707665,16,
96,-23.567203,-46.707766,17,
96,-23.567204,-46.707811,18,
96,-23.567207,-46.707917,19,
96,-23.567227,-46.707980,20,
96,-23.567251,-46.708050,21,
96,-23.566082,-46.710535,22,
96,-23.56602,-46.71048,23,1200
96,-23.565050,-46.712596,24,
96,-23.564853,-46.712690,25,
96,-23.564647,-46.712743,26,
96,-23.564588,-46.712842,27,
96,-23.564543,-46.713006,28,
96,-23.564536,-46.713128,29,
96,-23.564591,-46.713276,30,
96,-23.564646,-46.713376,31,
96,-23.564036,-46.714680,32,
96,-23.56328,-46.7162,33,1835
96,-23.562231,-46.718266,34,
96,-23.562165,-46.718268,35,
96,-23.562105,-46.718290,36,
96,-23.562021,-46.718326,37,
96,-23.561937,-46.718379,38,
96,-23.561858,-46.718459,39,
96,-23.561805,-46.718570,40,
96,-23.561786,-46.718677,41,
96,-23.561786,-46.718806,42,
96,-23.561820,-46.718931,43,
96,-23.561874,-46.719091,44,
96,-23.562099,-46.719216,45,
96,-23.562189,-46.719230,46,
96,-23.562324,-46.719205,47,
96,-23.563128,-46.720726,48,
96,-23.563062,-46.720821,49,
96,-23.563015,-46.720935,50,
96,-23.562999,-46.721074,51,
96,-23.563023,-46.721219,52,
96,-23.563073,-46.721333,53,
96,-23.563144,-46.721428,54,
96,-23.56234,-46.72306,55,2685
96,-23.562067,-46.723724,56,
96,-23.561870,-46.724140,57,
96,-23.561255,-46.725318,58,
96,-23.561483,-46.725453,59,
96,-23.56198,-46.72452,60,3065
96,-23.562832,-46.722659,61,
96,-23.563372,-46.721545,62,
96,-23.563456,-46.721549,63,
96,-23.563527,-46.721539,64,
96,-23.5641,-46.72265,65,3545
96,-23.564645,-46.723561,66,
96,-23.56524,-46.72465,67,3785
96,-23.56666,-46.72727,68,4095
96,-23.566945,-46.727801,69,
96,-23.566690,-46.727960,70,
96,-23.566020,-46.727410,71,
96,-23.564970,-46.727130,72,
96,-23.563070,-46.727720,73,
96,-23.561720,-46.728330,74,
96,-23.560279,-46.731296,75,
96,-23.560214,-46.731322,76,
96,-23.560140,-46.731386,77,
96,-23.560084,-46.731477,78,
96,-23.560042,-46.731596,79,
96,-23.560010,-46.731739,80,
96,-23.559990,-46.731877,81,
96,-23.559978,-46.731969,82,
96,-23.560242,-46.732208,83,
